price,brand,model,year,title_status,mileage,color,vin,lot,state,country
15000,chevrolet,impala,2019,clean vehicle,36165.0,silver,  1g11z5sa7ku117222,167801932,north carolina, usa
15500,chevrolet,impala,2019,clean vehicle,29922.0,charcoal,  2g11z5saxk9120208,167801934,north carolina, usa
15700,chevrolet,impala,2019,clean vehicle,26848.0,silver,  2g11z5sa5k9140950,167801935,north carolina, usa
14800,chevrolet,impala,2019,clean vehicle,41163.0,charcoal,  2g11z5sa8k9139310,167801936,north carolina, usa
9200,chevrolet,cruze,2017,clean vehicle,32856.0,red,  3g1be6sm0hs561566,167802090,north carolina, usa
8200,chevrolet,impala,2017,clean vehicle,100315.0,black,  1g1105sa9hu160835,167802211,north carolina, usa
11400,chevrolet,door,2013,clean vehicle,91638.0,silver,  1gc2kvcg8dz256073,167803268,new jersey, usa
6500,chevrolet,door,2015,clean vehicle,83173.0,white,  1g11c5sl0ff208474,167803692,north carolina, usa
11500,chevrolet,door,2014,clean vehicle,94356.0,gray,  1gnkvgkd3ej113338,167803935,north carolina, usa
23800,chevrolet,door,2015,clean vehicle,85792.0,black,  1gnscbkc0fr109217,167804275,florida, usa
8900,chevrolet,door,2014,clean vehicle,129068.0,white,  1gnkrgkd3ej285342,167804714,florida, usa
28300,chevrolet,ld,2019,clean vehicle,27665.0,red,  2gcvkpec1k1124569,167805479,indiana, usa
27300,chevrolet,ld,2019,clean vehicle,25427.0,black,  2gcvkpec4k1105269,167805483,indiana, usa
3500,chevrolet,door,2013,clean vehicle,78198.0,gray,  1g11c5saxdf350889,167617243,new jersey, usa
28300,chevrolet,colorado,2020,clean vehicle,13886.0,silver,  1gcgtcen7l1101496,167805497,indiana, usa
18300,chevrolet,impala,2019,clean vehicle,34538.0,silver,  2g11z5s37k9134455,167805500,indiana, usa
22500,dodge,charger,2018,clean vehicle,20575.0,silver,  2c3cdxjg1jh292507,167766487,wisconsin, usa
22500,dodge,charger,2018,clean vehicle,26026.0,gray,  2c3cdxjg4jh292503,167766491,wisconsin, usa
8300,dodge,door,2012,clean vehicle,99015.0,gray,  1c6rd7ft0cs326533,167766587,wisconsin, usa
16500,dodge,caravan,2019,clean vehicle,27327.0,gray,  2c4rdgeg4kr682965,167766650,nebraska, usa
14500,dodge,journey,2019,clean vehicle,30229.0,silver,  3c4pdcgg9kt700676,167766667,nebraska, usa
30000,dodge,charger,2019,clean vehicle,43294.0,white,  2c3cdxjg2kh630921,167766742,ontario, canada
30000,dodge,charger,2019,clean vehicle,54309.0,orange,  2c3cdxjg0kh682158,167766743,ontario, canada
30000,dodge,charger,2019,clean vehicle,52822.0,white,  2c3cdxjg2kh658962,167766751,ontario, canada
30000,dodge,charger,2019,clean vehicle,45554.0,white,  2c3cdxjg1kh630912,167766757,ontario, canada
30000,dodge,charger,2019,clean vehicle,37538.0,white,  2c3cdxjg1kh658953,167766758,ontario, canada
29500,dodge,charger,2019,clean vehicle,35153.0,red,  2c3cdxjg6kh630954,167766763,ontario, canada
21600,dodge,challenger,2019,clean vehicle,23783.0,white,  2c3cdzgg2kh594165,167767030,washington, usa
22600,dodge,charger,2019,clean vehicle,30759.0,black,  2c3cdxhg2kh608648,167767044,washington, usa
16300,dodge,caravan,2019,clean vehicle,38922.0,gray,  2c4rdgcg5kr518563,167767063,washington, usa
8600,dodge,door,2012,clean vehicle,165836.0,blue,  1c6rd7ht8cs279667,167767147,washington, usa
28800,dodge,durango,2019,clean vehicle,19235.0,no_color,  1c4rdhdg4kc769457,167767327,texas, usa
22100,dodge,challenger,2019,clean vehicle,9445.0,gray,  2c3cdzag4kh686869,167767331,texas, usa
14300,dodge,journey,2018,clean vehicle,19164.0,gray,  3c4pdcab2jt216649,167717039,north carolina, usa
13700,dodge,caravan,2018,clean vehicle,54106.0,white,  2c4rdgeg6jr205887,167718054,north carolina, usa
29500,dodge,challenger,2017,clean vehicle,32051.0,no_color,  2c3cdzfj5hh650508,167768040,arizona, usa
18500,dodge,journey,2017,clean vehicle,14870.0,gray,  3c4pddeg4ht608652,167768048,texas, usa
19000,dodge,door,2016,clean vehicle,32294.0,blue,  2c3cdxjg0gh303988,167768759,colorado, usa
43400,dodge,challenger,2015,clean vehicle,7250.0,white,  2c3cdzc99fh713682,167769093,arizona, usa
46000,dodge,challenger,2015,clean vehicle,10145.0,no_color,  2c3cdzfj8fh877821,167769114,arizona, usa
12500,dodge,journey,2018,clean vehicle,59924.0,silver,  3c4pdcgg1jt257213,167769598,texas, usa
13900,dodge,charger,2017,clean vehicle,21304.0,black,  2c3cdxbg5hh642083,167770062,florida, usa
13000,dodge,caravan,2018,clean vehicle,52079.0,white,  2c4rdgegxjr339012,167724265,california, usa
13000,dodge,caravan,2018,clean vehicle,54960.0,white,  2c4rdgcg2jr205677,167724266,california, usa
3000,dodge,door,2013,clean vehicle,80099.0,white,  1c3cdzcb6dn599101,167770820,texas, usa
17500,dodge,caravan,2019,clean vehicle,23987.0,black,  2c4rdgcgxkr751032,167770910,florida, usa
7900,dodge,door,2017,clean vehicle,84144.0,gray,  3c4pdcbg0ht518476,167771302,california, usa
8900,dodge,door,2014,clean vehicle,85639.0,blue,  2c3cdxbg5eh300547,167771550,florida, usa
11500,dodge,caravan,2018,clean vehicle,50193.0,no_color,  2c4rdgcg8jr208468,167772963,pennsylvania, usa
6500,dodge,journey,2017,clean vehicle,74392.0,black,  3c4pdcab8ht507652,167772985,pennsylvania, usa
8000,dodge,door,2017,clean vehicle,76117.0,black,  3c4pdcgb7ht525941,167772989,pennsylvania, usa
18700,dodge,challenger,2018,clean vehicle,36358.0,gray,  2c3cdzag5jh245542,167773134,new jersey, usa
8350,dodge,journey,2017,clean vehicle,90685.0,white,  3c4pddbg6ht592197,167773188,florida, usa
27900,dodge,charger,2017,clean vehicle,54141.0,orange,  2c3cdxctxhh618731,167773190,florida, usa
14500,dodge,door,2016,clean vehicle,82240.0,white,  1c4rdjag5gc486469,167773290,pennsylvania, usa
6200,dodge,door,2016,clean vehicle,66167.0,silver,  1c3cdfbb6gd515496,167773297,pennsylvania, usa
7500,dodge,door,2012,clean vehicle,144220.0,gray,  1c6rd7ft6cs238912,167773764,pennsylvania, usa
20200,dodge,caravan,2019,clean vehicle,24722.0,black,  2c4rdgdg0kr571878,167774394,illinois, usa
29300,dodge,durango,2019,clean vehicle,41198.0,silver,  1c4sdjct2kc576022,167774395,illinois, usa
31000,dodge,durango,2019,clean vehicle,26353.0,black,  1c4sdjct5kc738497,167774400,illinois, usa
32400,dodge,durango,2019,clean vehicle,28280.0,white,  1c4sdjctxkc691872,167774401,illinois, usa
5800,dodge,door,2012,clean vehicle,130120.0,white,  3c6jd6dtxcg183219,167774684,minnesota, usa
21500,dodge,charger,2019,clean vehicle,15340.0,black,  2c3cdxbg8kh658222,167777309,texas, usa
23100,dodge,charger,2018,clean vehicle,12265.0,silver,  2c3cdxjgxjh222262,167735423,michigan, usa
4500,dodge,van,2014,clean vehicle,94872.0,gray,  2c4rdgcg3er266428,167777525,texas, usa
24800,dodge,charger,2018,clean vehicle,17946.0,silver,  2c3cdxjg6jh182178,167735434,michigan, usa
23000,dodge,charger,2018,clean vehicle,26996.0,gray,  2c3cdxjg7jh189253,167735435,michigan, usa
26900,dodge,journey,2019,clean vehicle,5775.0,gray,  3c4pddbg3kt708835,167778592,wisconsin, usa
21500,dodge,challenger,2018,clean vehicle,6748.0,gray,  2c3cdzag8jh321934,167778953,wisconsin, usa
15700,dodge,journey,2018,clean vehicle,38128.0,white,  3c4pdcgg2jt378879,167778956,wisconsin, usa
15200,dodge,caravan,2018,clean vehicle,41636.0,silver,  2c4rdgcg8jr327542,167778960,wisconsin, usa
23300,dodge,charger,2018,clean vehicle,5359.0,blue,  2c3cdxbgxjh273288,167778965,wisconsin, usa
6100,dodge,door,2015,clean vehicle,70296.0,white,  1c3cdfbb3fd213551,167779186,minnesota, usa
20000,dodge,journey,2017,clean vehicle,11346.0,green,  3c4pddgg6ht556180,167779694,wisconsin, usa
53000,dodge,challenger,2017,clean vehicle,7415.0,no_color,  2c3cdzc98hh553913,167779700,illinois, usa
3000,dodge,door,2013,clean vehicle,107593.0,orange,  1c3cdfcb9dd329946,167779844,minnesota, usa
18200,dodge,door,2016,clean vehicle,50639.0,black,  2c3cdxct3gh355660,167780126,new jersey, usa
21800,dodge,challenger,2019,clean vehicle,6530.0,gray,  2c3cdzbt8kh705158,167456189,arizona, usa
52000,dodge,charger,2016,clean vehicle,17432.0,blue,  2c3cdxl92gh285329,167780193,illinois, usa
19000,dodge,charger,2019,clean vehicle,19636.0,black,  2c3cdxhg6kh598321,167456192,arizona, usa
25000,dodge,challenger,2016,clean vehicle,41748.0,no_color,  2c3cdzbt4gh325869,167780200,illinois, usa
36000,dodge,challenger,2016,clean vehicle,13162.0,red,  2c3cdzfj8gh351982,167780204,illinois, usa
17000,dodge,caravan,2019,clean vehicle,32937.0,white,  2c4rdgegxkr599122,167469885,georgia, usa
25300,dodge,door,2015,clean vehicle,23095.0,red,  1c4rdjeg3fc112029,167780468,wisconsin, usa
14900,dodge,journey,2017,clean vehicle,34432.0,gray,  3c4pddeg9ht565166,167473054,wisconsin, usa
15000,dodge,caravan,2017,clean vehicle,48162.0,no_color,  2c4rdgeg8hr632871,167473055,wisconsin, usa
12995,dodge,doors,2014,clean vehicle,68310.0,gray,  2c3cdyag9eh126828,167477459,massachusetts, usa
17750,dodge,doors,2014,clean vehicle,48000.0,black,  2c3cdybt2eh298212,167477460,massachusetts, usa
10295,dodge,doors,2014,clean vehicle,105962.0,black,  2c3cdyag3eh213138,167477461,pennsylvania, usa
16995,dodge,doors,2014,clean vehicle,96575.0,gray,  2c3cdybt3eh136783,167477462,connecticut, usa
25000,dodge,doors,2014,clean vehicle,13239.0,toreador red,  2c3cdybt5eh217218,167477463,new york, usa
23995,dodge,doors,2014,clean vehicle,24934.0,bright white clearcoat,  2c3cdybt3eh115268,167477464,rhode island, usa
14900,dodge,doors,2014,clean vehicle,46859.0,billet silver metallic clearcoat,  2c3cdyag6eh133624,167477465,new jersey, usa
15810,dodge,doors,2014,clean vehicle,44468.0,black clearcoat,  2c3cdyag9eh313809,167477466,new york, usa
20227,dodge,doors,2014,clean vehicle,62230.0,jazz blue pearlcoat,  2c3cdybt1eh270465,167477467,new york, usa
20999,dodge,doors,2014,clean vehicle,37082.0,silver,  2c3cdybt9eh247614,167477468,new york, usa
22499,dodge,doors,2014,clean vehicle,23964.0,bright white clearcoat,  2c3cdybt9eh143592,167477469,new jersey, usa
23495,dodge,doors,2014,clean vehicle,11204.0,black clearcoat,  2c3cdyag1eh311262,167477470,new york, usa
25250,dodge,doors,2014,clean vehicle,7608.0,billet silver metallic clearcoat,  2c3cdybt6eh111229,167477485,new york, usa
15322,dodge,doors,2014,clean vehicle,49982.0,billet silver metallic clearcoat,  2c3cdyag3eh251064,167477486,new jersey, usa
21232,dodge,charger,2019,clean vehicle,4950.0,gray,  2c3cdxbgxkh707467,167480295,texas, usa
5800,dodge,journey,2013,clean vehicle,111628.0,white,  3c4pddfg9dt523590,167780745,wisconsin, usa
29000,dodge,door,2012,clean vehicle,15927.0,black,  2c3cdxej6ch170654,167780754,illinois, usa
17000,dodge,caravan,2018,clean vehicle,36299.0,gray,  2c4rdgeg5jr147562,167781292,new jersey, usa
13800,dodge,journey,2018,clean vehicle,28469.0,red,  3c4pdcgg9jt352215,167491370,florida, usa
30000,dodge,durango,2019,clean vehicle,29086.0,gray,  1c4sdhct3kc769532,167492266,missouri, usa
14800,dodge,caravan,2017,clean vehicle,35991.0,gray,  2c4rdgeg1hr716871,167493381,florida, usa
8500,dodge,journey,2017,clean vehicle,62224.0,black,  3c4pdcabxht695526,167494494,missouri, usa
9800,dodge,door,2013,clean vehicle,86500.0,white,  1c4rdjdg3dc674852,167496123,missouri, usa
4200,dodge,door,2014,clean vehicle,144725.0,gray,  2c3cdxbg3eh170784,167519895,nevada, usa
2500,dodge,van,2013,salvage insurance,163260.0,red,  2c4rdgbg8dr566594,167532547,tennessee, usa
28700,dodge,charger,2018,clean vehicle,19636.0,blue,  2c3cdxct8jh197730,167782326,california, usa
18500,dodge,challenger,2018,clean vehicle,34272.0,gray,  2c3cdzag4jh302832,167782327,california, usa
17300,dodge,challenger,2018,clean vehicle,42909.0,no_color,  2c3cdzag3jh242672,167782329,california, usa
7100,dodge,door,2016,clean vehicle,55749.0,gray,  3c4pdcab7gt103739,167541492,louisiana, usa
3250,dodge,door,2015,salvage insurance,89142.0,white,  1c3cdfbb5fd213552,167547285,minnesota, usa
30700,dodge,durango,2017,clean vehicle,20328.0,no_color,  1c4sdhctxhc936557,167783117,california, usa
3000,dodge,door,2012,clean vehicle,149332.0,gray,  3c4pdcdg6ct146745,167552614,missouri, usa
26500,dodge,durango,2019,clean vehicle,28551.0,gray,  1c4rdjdgxkc744523,167553403,california, usa
20800,dodge,charger,2019,clean vehicle,35098.0,gray,  2c3cdxhgxkh527140,167553404,california, usa
20800,dodge,charger,2019,clean vehicle,35365.0,gray,  2c3cdxjg8kh527857,167553409,california, usa
5100,dodge,door,2015,clean vehicle,88398.0,white,  1c3cdfaa2fd144750,167783937,california, usa
18900,dodge,challenger,2019,clean vehicle,27957.0,black,  2c3cdzggxkh532268,167553412,california, usa
24000,dodge,durango,2019,clean vehicle,30161.0,silver,  1c4rdhdg3kc769255,167553418,california, usa
38800,dodge,challenger,2015,clean vehicle,26292.0,white,  2c3cdzc90fh834388,167783956,california, usa
24500,dodge,durango,2019,clean vehicle,25780.0,white,  1c4rdhdg1kc557017,167553420,california, usa
24500,dodge,durango,2019,clean vehicle,25032.0,black,  1c4rdhdg3kc675893,167553423,california, usa
6500,dodge,door,2016,clean vehicle,72248.0,blue,  1c3cdfbb8gd766472,167783975,new jersey, usa
24000,dodge,durango,2019,clean vehicle,30630.0,gray,  1c4rdhdg7kc675959,167553491,california, usa
18000,dodge,door,2014,clean vehicle,86125.0,no_color,  1c4rdjeg3ec591566,167783985,california, usa
24000,dodge,durango,2019,clean vehicle,30408.0,white,  1c4rdhdg6kc557000,167553506,california, usa
23500,dodge,durango,2019,clean vehicle,35443.0,silver,  1c4rdhdg0kc557042,167553511,california, usa
4500,dodge,van,2014,clean vehicle,95377.0,white,  2c4rdgcg9er400696,167783994,california, usa
25900,dodge,durango,2019,clean vehicle,32724.0,silver,  1c4rdjdg6kc684983,167553512,california, usa
13900,dodge,caravan,2019,clean vehicle,45089.0,gray,  2c4rdgcg3kr514530,167553571,california, usa
14200,dodge,journey,2019,clean vehicle,35948.0,silver,  3c4pdcgg4kt707549,167553584,california, usa
15400,dodge,caravan,2019,clean vehicle,41601.0,blue,  2c4rdgeg5kr563175,167553585,california, usa
17500,dodge,challenger,2019,clean vehicle,26370.0,gray,  2c3cdzagxkh583746,167785326,texas, usa
17500,dodge,caravan,2019,clean vehicle,18271.0,white,  2c4rdgcg1kr761805,167785571,texas, usa
18000,dodge,caravan,2019,clean vehicle,9476.0,white,  2c4rdgcg3kr753690,167785577,texas, usa
25200,dodge,door,2012,clean vehicle,80899.0,gray,  3c6ud5dl9cg338415,167786130,new jersey, usa
14100,dodge,caravan,2018,clean vehicle,57394.0,black,  2c4rdgeg5jr337118,167786903,texas, usa
13300,dodge,caravan,2018,clean vehicle,42190.0,white,  2c4rdgcg3jr364854,167555073,california, usa
16200,dodge,caravan,2019,clean vehicle,22591.0,black,  2c4rdgbgxkr624069,167787079,oklahoma, usa
13300,dodge,caravan,2018,clean vehicle,48681.0,gray,  2c4rdgegxjr331914,167555075,california, usa
13100,dodge,caravan,2018,clean vehicle,42621.0,silver,  2c4rdgcg0jr241626,167555080,california, usa
15500,dodge,caravan,2017,clean vehicle,27761.0,silver,  2c4rdgeg9hr852858,167556225,california, usa
4500,dodge,door,2013,salvage insurance,107768.0,white,  2c3cdyag9dh607919,167559924,california, usa
28400,dodge,durango,2019,clean vehicle,14355.0,gray,  1c4rdjdg7kc780041,167565682,colorado, usa
17400,dodge,caravan,2019,clean vehicle,9467.0,gray,  2c4rdgcgxkr747353,167565747,colorado, usa
6000,dodge,door,2014,clean vehicle,122837.0,silver,  2c3cdxbg1eh268115,167568295,florida, usa
20700,dodge,challenger,2019,clean vehicle,18313.0,gray,  2c3cdzag9kh642088,167570322,virginia, usa
20300,dodge,challenger,2019,clean vehicle,19506.0,black,  2c3cdzag1kh656275,167570325,virginia, usa
14000,dodge,journey,2018,clean vehicle,14750.0,black,  3c4pdcbb1jt319818,167787973,oklahoma, usa
22000,dodge,challenger,2019,clean vehicle,11280.0,green,  2c3cdzgg5kh709017,167570337,virginia, usa
17200,dodge,journey,2019,clean vehicle,13944.0,blue,  3c4pdcgg2kt803633,167570512,virginia, usa
15000,dodge,door,2016,clean vehicle,26922.0,blue,  2c3cdzag4gh309689,167788142,oklahoma, usa
17500,dodge,journey,2019,clean vehicle,12690.0,gray,  3c4pdcgg0kt809995,167570522,virginia, usa
1300,dodge,door,2013,salvage insurance,239822.0,gray,  1c3cdzcb5dn552741,167682466,michigan, usa
1750,dodge,door,2014,salvage insurance,74975.0,red,  1c3cdfbaxed815126,167690780,nevada, usa
16300,dodge,caravan,2019,clean vehicle,28289.0,red,  2c4rdgeg0kr557123,167715827,florida, usa
15700,dodge,caravan,2019,clean vehicle,38041.0,red,  2c4rdgeg9kr529238,167715831,florida, usa
10000,dodge,journey,2017,clean vehicle,52386.0,silver,  3c4pdcab0ht524414,167789024,florida, usa
23100,dodge,charger,2019,clean vehicle,34391.0,white,  2c3cdxct7kh608441,167715833,florida, usa
14900,dodge,caravan,2019,clean vehicle,39515.0,red,  2c4rdgcg9kr578507,167715835,florida, usa
16700,dodge,journey,2019,clean vehicle,22074.0,orange,  3c4pdcgg0kt783155,167570536,virginia, usa
16300,dodge,caravan,2019,clean vehicle,28782.0,white,  2c4rdgeg6kr578882,167715849,florida, usa
25800,dodge,durango,2019,clean vehicle,30092.0,red,  1c4rdjdg5kc733915,167717748,north carolina, usa
23800,dodge,challenger,2019,clean vehicle,26443.0,black,  2c3cdzbt4kh578392,167717749,north carolina, usa
16800,dodge,journey,2019,clean vehicle,28981.0,red,  3c4pddeg4kt738776,167717794,north carolina, usa
15500,dodge,journey,2019,clean vehicle,32865.0,white,  3c4pdceg4kt716822,167717801,north carolina, usa
6000,dodge,door,2014,clean vehicle,117258.0,blue,  2c3cdxbg9eh266032,167575083,florida, usa
26900,dodge,durango,2019,clean vehicle,16397.0,white,  1c4rdjdg2kc780335,167580494,arizona, usa
16900,dodge,caravan,2019,clean vehicle,16176.0,white,  2c4rdgeg7kr743175,167580498,arizona, usa
19500,dodge,caravan,2019,clean vehicle,1091.0,gray,  2c4rdgcg0kr798456,167580505,arizona, usa
15400,dodge,caravan,2019,clean vehicle,17472.0,black,  2c4rdgcg3kr747548,167580517,arizona, usa
2300,dodge,door,2012,clean vehicle,123882.0,white,  1c3cdzag7cn309641,167791160,texas, usa
17000,dodge,charger,2019,clean vehicle,10341.0,red,  2c3cdxbg0kh753132,167722603,california, usa
34000,dodge,durango,2019,clean vehicle,19695.0,black,  1c4sdjet3kc625404,167600947,new jersey, usa
13700,dodge,journey,2017,clean vehicle,51041.0,black,  3c4pddgg5ht702827,167605371,pennsylvania, usa
19100,dodge,challenger,2018,clean vehicle,22646.0,white,  2c3cdzag1jh288453,167792687,west virginia, usa
11800,dodge,journey,2018,clean vehicle,18138.0,white,  3c4pdcab0jt444388,167792692,west virginia, usa
27500,dodge,durango,2019,clean vehicle,23987.0,gray,  1c4rdjdg6kc701149,167724305,nevada, usa
26900,dodge,durango,2019,clean vehicle,17160.0,black,  1c4rdjdg6kc770276,167724309,nevada, usa
27100,dodge,durango,2019,clean vehicle,26929.0,white,  1c4rdjdgxkc770197,167724315,nevada, usa
27200,dodge,durango,2019,clean vehicle,25815.0,white,  1c4rdjdg5kc744770,167724371,nevada, usa
9000,dodge,caravan,2017,clean vehicle,81992.0,silver,  2c4rdgcg9hr818437,167607358,florida, usa
22500,dodge,challenger,2019,clean vehicle,5000.0,gray,  2c3cdzag6kh668955,167725170,south carolina, usa
7700,dodge,door,2015,clean vehicle,62683.0,white,  1c3cdfcb9fd102064,167793030,west virginia, usa
4500,dodge,van,2013,clean vehicle,107224.0,white,  2c4rdgbg6dr505681,167609840,florida, usa
2200,dodge,door,2013,salvage insurance,184905.0,gray,  3c4pddbg6dt605945,167611180,illinois, usa
21500,dodge,charger,2019,clean vehicle,35153.0,black,  2c3cdxhg6kh611276,167611458,pennsylvania, usa
18800,dodge,challenger,2019,clean vehicle,26474.0,orange,  2c3cdzag9kh617109,167611459,pennsylvania, usa
21800,dodge,charger,2019,clean vehicle,30943.0,red,  2c3cdxhg0kh608762,167611460,pennsylvania, usa
20300,dodge,challenger,2019,clean vehicle,17154.0,black,  2c3cdzgg1kh712965,167611462,pennsylvania, usa
8200,dodge,van,2016,clean vehicle,79637.0,white,  2c4rdgcg4gr384748,167727312,south carolina, usa
19000,dodge,caravan,2019,clean vehicle,12123.0,red,  2c4rdgeg1kr664259,167611463,pennsylvania, usa
8400,dodge,door,2016,clean vehicle,107822.0,blue,  2c3cdxhg4gh237287,167727324,south carolina, usa
19500,dodge,caravan,2019,clean vehicle,10221.0,blue,  2c4rdgeg2kr724727,167611466,pennsylvania, usa
7000,dodge,door,2015,clean vehicle,95278.0,blue,  3c4pdcab4ft518015,167727515,south carolina, usa
19500,dodge,challenger,2019,clean vehicle,13457.0,gray,  2c3cdzag2kh656320,167611467,pennsylvania, usa
8500,dodge,van,2014,clean vehicle,69936.0,blue,  2c4rdgbg3er453122,167793430,missouri, usa
20500,dodge,challenger,2019,clean vehicle,13520.0,gray,  2c3cdzgg0kh702489,167611468,pennsylvania, usa
4900,dodge,door,2014,clean vehicle,96922.0,silver,  1c3cdfbb6ed862064,167727578,south carolina, usa
20800,dodge,door,2014,clean vehicle,72594.0,black,  1c4sdjct7ec971656,167793438,missouri, usa
28500,dodge,durango,2019,clean vehicle,17896.0,silver,  1c4rdjdg3kc827484,167611469,pennsylvania, usa
21900,dodge,caravan,2019,clean vehicle,11088.0,silver,  2c4rdgegxkr786263,167611470,pennsylvania, usa
15800,dodge,caravan,2019,clean vehicle,29567.0,black,  2c4rdgeg6kr623139,167796317,nevada, usa
33000,dodge,durango,2019,clean vehicle,15655.0,white,  1c4sdjct2kc683796,167730778,colorado, usa
22700,dodge,challenger,2019,clean vehicle,26428.0,black,  2c3cdzbt4kh642012,167796319,nevada, usa
21900,dodge,charger,2019,clean vehicle,29003.0,white,  2c3cdxhg2kh585016,167611474,pennsylvania, usa
19300,dodge,charger,2019,clean vehicle,32229.0,red,  2c3cdxbg2kh644607,167611475,pennsylvania, usa
30700,dodge,durango,2019,clean vehicle,26503.0,black,  1c4sdjct0kc744790,167796327,nevada, usa
19300,dodge,challenger,2019,clean vehicle,15446.0,black,  2c3cdzag2kh679841,167611476,pennsylvania, usa
13750,dodge,caravan,2014,clean vehicle,128556.0,white,  2c7wdgbg1er432307,167733402,california, usa
16400,dodge,caravan,2019,clean vehicle,23369.0,silver,  2c4rdgcg9kr696007,167796331,nevada, usa
19500,dodge,caravan,2019,clean vehicle,8767.0,black,  2c4rdgeg8kr695119,167611477,pennsylvania, usa
15100,dodge,caravan,2019,clean vehicle,48319.0,white,  2c4rdgeg2kr565983,167796338,nevada, usa
28500,dodge,durango,2019,clean vehicle,15275.0,black,  1c4rdjdg0kc622141,167611478,pennsylvania, usa
15300,dodge,caravan,2019,clean vehicle,33826.0,white,  2c4rdgcg2kr648283,167796618,nevada, usa
20300,dodge,challenger,2019,clean vehicle,16679.0,white,  2c3cdzgg3kh684649,167611479,pennsylvania, usa
22000,dodge,charger,2019,clean vehicle,26184.0,gray,  2c3cdxhg3kh630447,167611480,pennsylvania, usa
16700,dodge,journey,2019,clean vehicle,21203.0,gray,  3c4pddgg5kt779690,167796665,nevada, usa
19300,dodge,challenger,2019,clean vehicle,17870.0,black,  2c3cdzag6kh701727,167611481,pennsylvania, usa
34100,dodge,durango,2019,clean vehicle,17909.0,gray,  1c4sdjct3kc820776,167734876,michigan, usa
14600,dodge,caravan,2019,clean vehicle,41126.0,silver,  2c4rdgcg5kr606318,167796677,nevada, usa
18200,dodge,caravan,2019,clean vehicle,14098.0,red,  2c4rdgcgxkr753573,167611636,pennsylvania, usa
33800,dodge,durango,2019,clean vehicle,15003.0,black,  1c4sdjct1kc817603,167734879,michigan, usa
15900,dodge,journey,2019,clean vehicle,29105.0,black,  3c4pddgg3kt720539,167796678,nevada, usa
16500,dodge,caravan,2019,clean vehicle,34794.0,black,  2c4rdgeg9kr518336,167611637,pennsylvania, usa
29600,dodge,durango,2019,clean vehicle,20034.0,silver,  1c4rdjdg9kc722562,167734880,michigan, usa
14100,dodge,caravan,2019,clean vehicle,46942.0,black,  2c4rdgcg1kr520021,167796679,nevada, usa
18200,dodge,caravan,2019,clean vehicle,14753.0,white,  2c4rdgcg3kr765807,167611639,pennsylvania, usa
18200,dodge,caravan,2019,clean vehicle,14359.0,black,  2c4rdgcg5kr749382,167611640,pennsylvania, usa
24300,dodge,charger,2019,clean vehicle,34922.0,black,  2c3cdxjg8kh573477,167734890,michigan, usa
15400,dodge,journey,2019,clean vehicle,20944.0,white,  3c4pdcgg4kt815525,167796686,nevada, usa
19000,dodge,journey,2019,clean vehicle,9877.0,white,  3c4pddgg1kt858578,167611644,pennsylvania, usa
19000,dodge,journey,2019,clean vehicle,8949.0,black,  3c4pddgg8kt858576,167611647,pennsylvania, usa
27800,dodge,challenger,2017,clean vehicle,13627.0,gray,  2c3cdzbt8hh655998,167736227,georgia, usa
18200,dodge,journey,2019,clean vehicle,18291.0,blue,  3c4pddgg9kt805269,167611653,pennsylvania, usa
15000,dodge,journey,2018,clean vehicle,38029.0,white,  3c4pdceg6jt516474,167612012,pennsylvania, usa
19200,dodge,caravan,2017,clean vehicle,32593.0,gray,  2c4rdgeg6hr575487,167736343,michigan, usa
15500,dodge,caravan,2018,clean vehicle,37352.0,red,  2c4rdgeg8jr340109,167612017,pennsylvania, usa
24900,dodge,challenger,2017,clean vehicle,23030.0,green,  2c3cdzgg8hh584894,167736354,michigan, usa
15500,dodge,journey,2018,clean vehicle,30671.0,red,  3c4pdceg2jt426366,167612031,pennsylvania, usa
7600,dodge,door,2012,salvage insurance,79544.0,white,  3c6td4ht4cg255894,167612530,texas, usa
18400,dodge,journey,2017,clean vehicle,15027.0,black,  3c4pddeg4ht610210,167736421,michigan, usa
14700,dodge,caravan,2018,clean vehicle,29115.0,white,  2c4rdgeg0jr327368,167614578,florida, usa
3900,dodge,door,2015,clean vehicle,93604.0,white,  1c3cdfbb5fd319614,167736461,florida, usa
5200,dodge,door,2015,clean vehicle,100203.0,black,  3c4pdcbg0ft637173,167736462,florida, usa
17200,dodge,caravan,2019,clean vehicle,35401.0,silver,  2c4rdgeg6kr674401,167615130,minnesota, usa
18700,dodge,caravan,2019,clean vehicle,20279.0,red,  2c4rdgeg8kr690731,167615132,minnesota, usa
32000,dodge,durango,2019,clean vehicle,26090.0,red,  1c4sdjct3kc632985,167615133,minnesota, usa
14500,dodge,door,2015,clean vehicle,107924.0,white,  1c4rdjdg4fc750792,167736958,michigan, usa
19400,dodge,caravan,2019,clean vehicle,14906.0,black,  2c4rdgcg2kr725699,167615134,minnesota, usa
17300,dodge,caravan,2019,clean vehicle,34407.0,black,  2c4rdgeg7kr674858,167615136,minnesota, usa
16700,dodge,journey,2019,clean vehicle,18049.0,orange,  3c4pdcgg0kt783172,167615137,minnesota, usa
19100,dodge,caravan,2019,clean vehicle,18132.0,white,  2c4rdgcg4kr735473,167615139,minnesota, usa
11100,dodge,door,2013,clean vehicle,109176.0,black,  1c4rdjag0dc608666,167738875,illinois, usa
